index,rating,comment
22412,5.0,"Da ich jahrelang in diese Praxis gegangen bin, hatte ich mir von einem erneuten Besuch schnelle Besserung meiner Beschwerden versprochen. Das Problem wurde jedoch nicht erkannt und nahe liegende Ursachen (aufgrund meiner Krankenakte) nicht in Erwägung gezogen. Erst auf mein Drängen wurden Röntgenbilder gemacht, allerdings von der falschen Körperpartie. Zudem sind die Wartezeiten seit jeher ein Graus, das Wartezimmer meist überfüllt und die Atmosphäre in der Praxis absolut ungemütlich. "
229396,1.0,"Mir wurde Dr. Tuna von einem Bekannten empfohlen,da ich meine Nase operativ verschönern wollte. Ich bin mit dem Ergebnis sehr zufrieden,meine op ist jetzt 2 Monate her und ich habe schon ein super Ergebnis,obwohl man bedenken muss,dass das Endergebnis erst nach ca. 1 Jahr sichtbar ist! Ich wurde vorher ausführlich beraten und konnte mit dem Arzt mein Wunschergebnis visuell auf dem Computer erstellen. <br />
Ich kann Dr. Tuna und seine Praxis an jeden weiterempfehlen."
241435,1.0,"Neuer Patient, trotzdem sehr schneller Termin (außerhalb der offiziellen Sprechstundenzeit) am gleichen Tag und praktisch keine Wartezeit in der Praxis! Freundliche Mitarbeiter."
139634,1.0,Man bekommt auch kurzfristig Termine. Wird freundlich und verständnisvoll behandelt.
358907,1.0,"Frau Dr. Salia Osman gehört zu den wenigen Ärzten die mit Herz und Seele arbeiten, das was wir heute leider selten bei anderen Ärzten sehen und spüren. Sie ist ein Profi in Ihrem Fachbereich sowie auch bei der Ästhetik ist sie einzigartig. Ich bin jahrelang bei ihr für die Ästhetik und muss sagen das Frau Dr. Osman spitzenmäßige Arbeit leistet. Sie lässt sich Zeit und erklärt ausführlich wie der Ablauf folgt. Nach jede Behandlung bin ich sehr zufrieden und sehr glücklich!!!!!!!<br />
Kann ich auf jeden Fall weiter empfehlen....."
356900,1.0,"Bin mit der Vor und Nachbehandlung von Herrn Dr. Karbach mehr als zufrieden. Äußerst einfühlsam, erklärt alles sehr Verständnis voll. Die OP wurde von Herrn Dr. Karbach in der Domhof Klinik durchgeführt. Auch hier kann ich Herrn Dr. Karbach und sein Team nur loben.Vom ablauf her der OP und der Fürsorge zum Patienten beim aufwachen bin ich super zufrieden. Ich habe mich zu jedem Zeitpunkt in den besten Händen gefühlt. Ich kann Herr Dr. Karbach und sein Praxisteam nur empfehlen."
211105,1.0,Kann mich über nichts beschweren alles Top.
260545,1.0,Über viele Jahre werde ich hier von einer sehr fachlich kompetenten Ärztin untersucht und beraten mit einem ganzheitlichen Ansatz. Freundlich und stets auf einer sehr guten Vertrauensbasis. Danke an das ganze Team.
143924,1.0,"Also ich hatte glaube ich noch nie so eine gute Leistung. Sehr freundliches Personal, keine lange Wartezeit. Alles sehr sauber. Immer wieder gerne :)"
47614,4.0,"In der Praxis selbst fühlte ich mich sehr wohl. Die Mitarbeiterinnen dort sind sehr freundlich und bemüht. <br />
Jedoch bin ich mit der Betreuung der Ärztin mehr als unzufrieden gewesen. <br />
Ich empfand sie doch als sehr kühl. Meine Testergebnisse wurden mir vorne am Tresen vor anderen Patienten mitgeteilt. Das ist absolut unprofessionell. <br />
Frau Holthaus tritt doch sehr distanziert und negativ verhalten zu ihren Patienten auf, was für ein Vertrauensverhältnis keine optimalen Bedingungen sind. Hier hatte ich leider nur das Gefühl, dass der Patient ein Störfaktor ist, der schnell abgearbeitet werden muss. <br />
<br />
Schade, es blieb nur ein Wechsel der Praxis übrig."
287886,1.0,"Ich bin mit Dr. Reuter sehr zufrieden. Endlich ein Arzt, der auch Kassenpatienten ernst nimmt und gründlich arbeitet. Die mitunter längeren Wartezeiten nehme ich gern in Kauf. Ein Arzt, der seine Patienten nicht im Minutentakt abarbeitet......"
312264,1.0,"War bisher diverse Male dort. Mußte nie lange warten, er nahm sich Zeit und seine Diagnosen waren bisher allesamt korrekt und die Behandlungn hat geholfen. Ich würde ihn auf jeden Fall empfehlen. Er ist nicht besonders unterhaltsam, aber wer will schon  Entertainment beim Arzt."
414891,1.0,Ich habe Frau Dr. Gashi viel zu verdanken. Ihre ausführlichen Angaben gegenüber Ämtern ist sehr kompetent und sie nimmt sich viel Zeit für meine Belange.Bei Problemen gibt sie immer Unterstützung und vertrauensvolle Hilfe.
305311,1.0,"Ich bin seit vielen Jahren bei Ihr in Behandlung und obwohl ich nicht mehr in Frankfurt arbeite und es für mich nähere Ärzte gibt, würde ich nicht freiwillig zu jemand anderen gehen. Die Untersuchung und Beratung ist sehr gut und umfassend. Ohne Hetze und die Austattung der Praxis ist 1a, so daß man eine rundum gute Versorgung hat. <br />
<br />
Frau Dr. Schmid-Rückbeil ist eine geduldige, kompetente und sehr sympatische Ärztin. Ich kann sie nur weiter empfehlen!"
81140,1.0,Einfach nur gut...Kompitent und Vorsichtig aber Gründlich.
98754,1.0,Dr.Mundweil nahm sich sehr viel Zeit um mir alles zu erklären. Ich möchte mein FrontGebiss bzw Lächeln verbessern. Er hat mir alle verschiedenen Methoden erklärt. Fand ich toll!
422684,1.0,"Mein Bandscheibenvorfall und ich fühlen uns bei Dr. Christian Merretig hervorragend aufgehoben. Diagnostik: professionell. Therapie: individuell und flexibel auf meine Bedürfnisse (und die meines B.prolaps) angepasst. Ausgesprochen angenehme Atmosphäre, sehr freundliches Team. Ich kann jedem nur empfehlen, sich in diese Hände zu begeben."
315332,5.0,"Man hat als Patient nur eingeschränkt das Gefühl wirklich gut beraten zu werden.<br />
Kaum Engagement bei auftretenden Problemen."
360405,1.0,"Seit vielen Jahren bin ich jetzt schon bei Doktor Herold in Behandlung, aktuell immer zur Kontrolle.<br />
Er hat damals alles perfekt saniert und ein sehr gut in der Bewertung absolut verdient."
244834,1.0,"Sagt einem auch, alternativen die nicht so schmerzhaft sind aber dieses noch später als alternative hat."
333569,6.0,"Ich muss mich hier der mehrheit einfach anschliessen. Die Ärztin sollte sich was schämen wie sie mit den Kindern und deren Eltern umgeht.Wenn man das nicht möchte was sie will, wird sie Absolut unhöflich und Frech und erzählt einen das man denn das eigene Kind auf dem gewissen hat. Und wenn man sie wechselt , lügt sie noch in Arzt Briefen rum. Sowas hab ich noch nie erlebt. Die geht ja garnicht!!!"
137875,1.0,Schlechtes Hören-Ohrenreinigung
377633,1.0,"Mit 3 Kindern und alleinerziehend bin ich auf eine optimale Wartezeit und Behandlung angewiesen. Das klappt in dieser Praxis einwandfrei. Keine Wartezeit, freundliche professionelle und kompetente Behandlung, keine unnötigen Pharmaka. <br />
Nach etlichen anderen Kinderärzten in FFB und Eichenau bin ich froh, gewechselt zu haben."
434623,1.0,"Kann die schlechten Bewertungen überhaupt nicht verstehen. Total liebe Ärztin, hat sich viel Zeit für meinen Sohn genommen, der nicht einfach ist. Hat sogar zum 100 prozentigen Ausschluss von Hochdruck nochmal das 24 Std. RR veranlasst. Wer macht sowas denn heute noch und nimmt einen ernst? <br />
Ich bin Frau Dr. Senft sehr dankbar."
239067,1.0,"100% Diagnose<br />
Super Arzt<br />
Spricht wenig, macht viel"
188645,1.0,"Bei Dr. Helmuth Sachs ist der Patient sehr gut aufgehoben, wei er alles sehr ruhig und sachlich erklärt, ohne dass der Patient gleich in ""Ohnmacht"" fällt."
310282,1.0,"Ich bin seit früher Jugend bei Frau Dr. Wellnitz in Behandlung und gehe, trotz weiter Anfahrt, wenn es mir möglich ist, immer lieber zu ihr, wenn etwas ist (und es mir möglich ist, den Weg in Kauf zu nehmen). <br />
<br />
Sie klärt auf, sie ist gründlich, sie nimmt ernst. Ich fühle mich hier sehr wohl. Das Schwesternteam ist größer geworden, wie die Praxis auch. Alles in allem - auch wenn die Wartezeiten länger geworden sind - bin ich eine sehr zufriedene Patientin.<br />
<br />
Dass bei dem Patientenaufkommen nicht jedes Bisschen erklärt wird, ist auch in Ordnung. Wenn ich Fragen habe, frage ich und bekomme auch immer eine Antwort. <br />
<br />
Die Begründung, dass zwei Sprechzimmer etwas über die Behandlungsqualität aussagen, finde ich lächerlich. Stattdessen ist der Ablauf somit noch reibungsloser. Aber darauf ist der Patient wohl nicht gekommen."
190297,1.0,"Sehr gute Beratung durch Dr. Sterner.<br />
Behandlung mit Stoßwelle hat die Probleme gelöst. Nach 3 Behandlungen konnte ich wieder schmerzfrei laufen."
241240,2.0,"Nachdem ich seit 08.00 Uhr, wie von Ihnen am vergangenen Donnerstag gewünscht, mir die Finger wund wähle, um eine Verbindung mit Ihrer Praxis zu erhalten, bitte ich nunmehr um Rückruf Ihrerseits bezüglich meiner gewünschten Überweisung und dem Rezept.  <br />
Es kann doch nicht sein, das entweder besetzt, Ihr AB mit billiger Ansage läuft, oder bei Freizeichen keine Person an den Apparat geht und danach sofort wieder der AB anspringt.<br />
Dies nenne ich keine gute „ Patientenpflege „ ."
124798,1.0,"Sehr schnell am nächsten Tag einen Termin aufgrund eines ""Notfalls"" bekommen.<br />
Das gesamte Team ist hilfsbereit und wirklich sehr freundlich und einfühlsam.<br />
Obwohl ich dazwischen geschoben wurde, hatte ich keine Wartezeit und wurde ebenso freundlich begrüßt und behandelt wie jeder andere auch.<br />
<br />
So sollte ein Arzt sein! Da entsteht sofort ein gutes Vertrauensverhältnis."
238430,4.0,Einmal und nicht wieder . Arzt wirkt sehr überheblich und nicht kompetent .
71120,1.0,Super Arzt wir sind nach Reinickendorf umgezogen und trotzdem gehen wir immer zu Herrn Dr. da es einfach keinen besseren Arzt als ihn gibt wir sind super zufrieden.Er nimmt dich die benötigte Zeit für die Patienten und erklärt alles genau (so wie ein Arzt sein muss heut zu Tage ist es keine Selbstverständlichkeit vielen dank dafür) Dieser Arzt ist wirklich jedem weiter zu empfehlen.TOP TOP TOP!!!!
417307,1.0,Frau Thüroff hat mich gut beraten. Sie ist auf meinen bisherigen Krankheitsverlauf eingegangen und hat mir die Therapie empfohlen mit den höchsten Erfolgschancen. Ich bin froh zu einer Ärztin gegangen zu sein die versucht die Ursache meines Problems zu beheben und nicht an den Symptomen rumdoktert. Mal eine Ärztin die ihren Job macht...
141862,1.0,"Unverändert First Class. Ich lebe seit über 5o Jahren in München-Altperlach und habe nur einmal einen vergleichbaren Arzt konsultieren können, der leider verstorben ist.<br />
Übrigens die bewertete Ärztin macht keinen Unterschied zwischen Kassen- und Privatpatienten. Ein Glücksfall für unseren Stadtteil. Das hat sich auch herumgesprochen, denn die Praxis ist mehr als ausgelastet, sie mach Hausbesuche, kann aber derzeit leider keine neuen Patienten mehr aufnehmen.<br />
<br />
Bei meinem ersten Besuch vor Jahren hat sie sich mehr als eine Stunde Zeit genommen um sich ein Bild machen zu können.  ´"
428835,1.0,Bin schon seit Kind an Patientin bei Ihm und immer sehr zufrieden! Meine Kinder gehen auch mit zu Ihm und freuen sich immer auf den Termin. Er nimmt sich immer genug Zeit und erklärt auch alles super!
357829,1.0,"Frau Dr. Cleemann ist mir gegenüber stets zugewandt, aufmerksam und freundlich. Auch fachlich bin ich sehr zufrieden. Im Hinblick auf die aktuellen Corona-Bestimmungen ist die Praxis vorbildlich."
134265,4.0,"Ich habe Ende August angerufen, um einen Termin auszumachen. Der nächste verfügbare war dann am 01.11.16....Gut, kann passieren momentan wartet man gefühlt überall auf Termine. War dann auch 10 Minuten vor meinem Termin da. Wurde in einen separaten Raum gerufen wo ich einen Lungenfunktionstest machen sollte. Mit mir waren noch andere Patienten im Raum. Obwohl meine ""Kabine"" durch einen Vorhang abgetrennt war fühlte ich mich doch in meiner Privatsphäre gestört da die anderen alles besprochene mit anhören konnten. Danach wurde ich dann wieder ins Wartezimmer geschickt. Zum Arzt rein kam ich erst nach 1 1/2 Stunden Wartezeit und das obwohl mit mir nur 4 andere im Raum saßen.....Bei ihm drin war ich dann 5 Minuten. Kurz abhorchen, Werte angucken und dann mit einem Medikamentenrezept wieder raus geschickt. Keine Absprache wie es weiter gehen soll....keine Absprache wann ich wiederkommen soll. Habe dann die Sprechstundenhilfe am Tresen gefragt. Diese war zwar freundlich aber schwer zu verstehen, da sie anscheinend aufgrund von Krankheit fast keine Stimme hatte....Für einen Arzt finde ich das sehr unseriös krankes Personal gleich am Anfang zu präsentieren....Im Endeffekt soll ich in 3 Monaten wiederkommen - laut Sprechstundenhilfe müsste ich dann auch nicht zum Arzt rein sondern nur zum Lungenfunktionstest. Ich bin schwerer Asthmatiker und ob das alles so richtig ist wage ich zu bezweifeln....."
414994,1.0,Seit Jahren bei verschiedenen Hautärzten endlich langersehnte Hilfe bei Frau Dr. Schreiber gefunden.
144066,1.0,Ich bin rundum zufrieden. Prof. Berg versucht gemeinsam mit der Patientin den bestmöglichen Behandlungsplan aufzustellen. Er wird nicht müde wiedekehrende Fragen kompetent und ehrlich zu beantworten und geht auf Patientenwünsche ein.
11100,1.0,"Auf der Suche nach einem neuen Augenarzt habe ich mit Hilfe jameda diesen Arzt gefunden und aufgesucht. Ein Termin erhielt ich nach Anruf innerhalb von 25 Tagen. Das Team am Empfang habe ich als freundlich, tlw. etwas wortkarg empfunden. Das ist jedoch meine persönliche subjektive Betrachtung an diesem Tag/dieser Uhrzeit. Ein generelles Urteil über das Team würde ich mir aufgrund der heutigen Momentaufnahme nicht anmaßen wollen. Die Messungen und die Abrechnung der Leistungen (Verordnung Sehhilfe+Glaukom Vorsorge) hat das Team ohne Beanstandungen professionell durchgeführt. Eine Bezahlung war sogar mit EC-Karte möglich.<br />
Der Arzt hat sich viel Zeit genommen, alles erklärt und ist auf meine Fragen ausreichend eingegangen. So viel Zeit bin ich als Kassenpatient von anderen Ärzten nicht unbedingt gewohnt. <br />
Insgesamt war ich etwas mehr als 90 min. in der Praxis (Wartezeit plus Behandlung). Für einen Vormittagstermin Mitte Dezember bei einem Facharzt habe ich die Wartezeit als ""normal"" empfunden. Die Praxis ist hell und freundlich eingerichtet, hat den üblichen Praxis-Lesestoff (z.B.Zeitschriften) und eine Spielecke für Kids. Zusätzlich war noch ein TV an. Zu dem Programm kann ich nichts sagen, da ich nicht hingesehen habe. Ein großer Wasserbehälter mit Becher steht ebenfalls im Wartebereich. <br />
Insgesamt bin ich nach meinem ersten Besuch dort sehr zufrieden. Ich war Jahrzehnte nicht beim Augenarzt und fühle mich hier sehr gut aufgehoben. Ich komme zur nächsten Vorsorge definitiv wieder hier her. Ich kann diesen Arzt empfehlen."
138058,1.0,"Dr. Waubke ist sehr nett und hat einen kompetenten Eindruck gemacht. Sie ist auch sehr freundlich (nicht nur mit mir, aber auch mit meinem Baby, das dabei sein musste). Ich bin zufrieden und wurde sie weiter empfehlen."
65505,1.0,"Toller Arzt, der sich Zeit nimmt und sich auch die Dinge anhört, die drumherum dazugehören. Außerdem toll, dass er eine persönliche Empfehlung ausspricht. Danke für die nette Begleitung! <br />
Auch sehr schönes Wartezimmer - mit bequemen Stühlen und Fischaquarium :)"
396706,1.0,"Ich habe mich bei Frau Volk gut aufgehoben gefühlt. Sie ist freundlich, kompetent und es gab durch eine einfache Terminabsprache keinerlei Wartezeit. Kann ich wirklich sehr empfehlen."
207269,1.0,"In Dr. Rummel fand ich einen freundlichen, meinem Problem aufgeschlossenen Arzt. Ich erfuhr eine gute Beratung und Aufklärung."
149697,1.0,"Herr Dr. Sedlak und Frau Dr. Flock nehmen sich Zeit und sind sehr Menschlich  , nicht wie bei anderen Ärzten die Floskeln tun sie dies  machen sie das  , in der Praxis wird mit dem Patienten ein guter und vernünftiger weg gesucht schnellst möglich wieder Gesund zu werden."
431097,1.0,Sehr kompetent.  Nimmt sich sehr viel Zeit
87319,1.0,"Hr. Dr, Günther ist sachlich und kompetent. Man fühlt sich gut behandelt. Sehr empfehlenswert."
205605,1.0,"Meine Erwartungen an gründliche Untersuchungen und Behandlungen als langjähriger Patient wurden bisher stets erfüllt. Die Gesprächsführung ist kurz gehalten, aber stets fachlich präzise und kompetent.<br />
Ich fühle mich in der Praxis gut aufgehoben."
334007,1.0,"Ich bin mehr als zufrieden, mir wurde bei plötzlichen Beschwerden sie schnell geholfen.<br />
Beide Ärzte nehmen sich viel Zeit und erklären zusätzlich die akute Situation."
69341,1.0,"Nach dem bei mir die Hüfte und das Knie ersetzt wurden, musste ich zur jährlichen  Kontrolluntersuchung. Einen Termin zu bekommen war recht leicht und innerhalb von  2  Wochen. Herr Professor hatte viel Zeit für mich und es wurde alles genau besprochen. Vielen Dank und bis zum nächsten Jahr."
